SurveyID,UserID,Any additional notes or comments,Are you openly identified at work as a person with a mental health issue?,Are you self-employed?,Briefly describe what you think the industry as a whole and/or employers could do to improve mental health support for employees.,Describe the circumstances of the badly handled or unsupportive response.,Describe the circumstances of the supportive or well handled response.,Describe the conversation with coworkers you had about your mental health including their reactions.,"Describe the conversation you had with your employer about your mental health, including their reactions and what actions were taken to address your mental health issue/questions.",Describe the conversation you had with your previous coworkers about your mental health including their reactions.,"Describe the conversation you had with your previous employer about your mental health, including their reactions and actions taken to address your mental health issue/questions.",Describe the conversation your coworker had with you about their mental health (please do not use names).,Did you ever discuss your mental health with a previous coworker(s)?,Did you ever discuss your mental health with your previous employer?,Did you ever have a previous coworker discuss their or another coworker's mental health with you?,Did you feel that your previous employers took mental health as seriously as physical health?,Did you hear of or observe negative consequences for co-workers with mental health issues in your previous workplaces?,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health disorders and how to seek help?,Do you believe your productivity is ever affected by a mental health issue?,Do you currently have a mental health disorder?,Do you feel that being identified as a person with a mental health issue would hurt your career?,Do you feel that your employer takes mental health as seriously as physical health?,Do you have a family history of mental illness?,Do you have medical coverage (private insurance or state-provided) that includes treatment of mental health disorders?,Do you have previous employers?,Do you know local or online resources to seek help for a mental health issue?,Do you know the options for mental health care available under your employer-provided health coverage?,Do you know the options for mental health care your employer provides?,Do you think that discussing a mental health disorder with previous employers would have negative consequences?,Do you think that discussing a mental health disorder with your employer would have negative consequences?,Do you think that discussing a mental health issue with your employer would have negative consequences?,Do you think that discussing a physical health issue with previous employers would have negative consequences?,Do you think that discussing a physical health issue with your employer would have negative consequences?,Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?,Do you work remotely (outside of an office) at least 50% of the time?,Do you work remotely?,Does your employer offer resources to learn more about mental health disorders and options for seeking help?,Does your employer provide mental health benefits as part of healthcare coverage?,Does your employer provide resources to learn more about mental health issues and how to seek help?,Has being identified as a person with a mental health issue affected your career?,Has your employer ever discussed mental health as part of an employee wellness program?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Have you ever been diagnosed with a mental health disorder?,Have you ever discussed your mental health with coworkers?,Have you ever discussed your mental health with your employer?,Have you ever had a coworker discuss their or another coworker's mental health with you?,Have you ever sought treatment for a mental health disorder from a mental health professional?,Have you had a mental health disorder in the past?,Have you heard of or observed negative consequences for co-workers who have been open about mental health issues in your workplace?,Have you heard of or observed negative consequences for coworkers with mental health conditions in your workplace?,Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Have you observed or experienced supportive or well handled response to a mental health issue in your current or previous workplace?,Have your observations of how another individual who discussed a mental health disorder made you less likely to reveal a mental health issue yourself in your current workplace?,Have your previous employers provided mental health benefits?,How easy is it for you to take medical leave for a mental health condition?,How has it affected your career?,How many employees does your company or organization have?,How willing would you be to share with friends and family that you have a mental illness?,"If a mental health issue prompted you to request a medical leave from work, how easy or difficult would it be to ask for that leave?","If maybe, what condition(s) do you believe you have?","If there is anything else you would like to tell us that has not been covered by the survey questions, please use this space to do so.","If they knew you suffered from a mental health disorder, how do you think that your team members/co-workers would react?","If yes, what condition(s) have you been diagnosed with?","If yes, what percentage of your work time (time performing primary or secondary job functions) is affected by a mental health issue?","If you have a mental health condition, do you feel that it interferes with your work?","If you have a mental health disorder, how often do you feel that it interferes with your work when being treated effectively?","If you have a mental health disorder, how often do you feel that it interferes with your work when not being treated effectively (i.e., when you are experiencing symptoms)?","If you have been diagnosed or treated for a mental health disorder, do you ever reveal this to clients or business contacts?","If you have been diagnosed or treated for a mental health disorder, do you ever reveal this to coworkers or employees?","If you have revealed a mental health disorder to a client or business contact, how has this affected you or the relationship?","If you have revealed a mental health disorder to a coworker or employee, how has this impacted you or the relationship?","If you have revealed a mental health issue to a client or business contact, do you believe this has impacted you negatively?","If you have revealed a mental health issue to a coworker or employee, do you believe this has impacted you negatively?","If you live in the United States, which state or territory do you live in?",Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,Is your employer primarily a tech company/organization?,Is your primary role within your company related to tech/IT?,"Overall, how much importance did your previous employer place on mental health?","Overall, how much importance did your previous employer place on physical health?","Overall, how much importance does your employer place on mental health?","Overall, how much importance does your employer place on physical health?","Overall, how well do you think the tech industry supports employees with mental health issues?",Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Was your employer primarily a tech company/organization?,Were you aware of the options for mental health care provided by your previous employers?,What US state or territory do you work in?,What country do you live in?,What country do you work in?,What is your age?,What is your gender?,What is your race?,Which of the following best describes your work position?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Would you be willing to discuss a mental health issue with your coworkers?,Would you be willing to discuss a mental health issue with your direct supervisor(s)?,Would you be willing to talk to one of us more extensively about your experiences with mental health issues in the tech industry? (Note that all interview responses would be used _anonymously_ and only with your permission.),Would you bring up a mental health issue with a potential employer in an interview?,Would you bring up a physical health issue with a potential employer in an interview?,Would you feel comfortable discussing a mental health issue with your coworkers?,Would you feel comfortable discussing a mental health issue with your direct supervisor(s)?,Would you feel more comfortable talking to your coworkers about your physical health or your mental health?,Would you have been willing to discuss a mental health issue with your previous co-workers?,Would you have been willing to discuss your mental health with your direct supervisor(s)?,Would you have felt more comfortable talking to your previous employer about your physical health or your mental health?
2016,1310,,,0,,,,,,,,,,,,Some did,Some of them,Some did,"Yes, they all did",-1,Yes,Maybe,I don't know,No,-1,1,-1,Yes,,Some of them,No,,None of them,No,Maybe,,Always,No,Yes,,,,No,Yes,,,,1,Maybe,No,,No,,-1,Some did,,,6-25,Somewhat open,Very easy,-1,,,"Anxiety Disorder (Generalized, Social, Phobia, etc) | Attention Deficit Hyperactivity Disorder",-1,,Often,Often,-1,-1,,,-1,-1,California,Yes,1,-1,,,,,,"Yes, always",,"Yes, I was aware of all of them",California,United States of America,United States of America,37,Female,,Supervisor/Team Lead,No,,,,No,,Yes,Maybe,,Some of my previous employers,Some of my previous employers,
2016,1311,,,0,,,,,,,,,,,,I don't know,None of them,None did,None did,-1,Yes,"Yes, it has",I don't know,I don't know,-1,1,-1,-1,,Some of them,Maybe,,Some of them,Maybe,Maybe,,Never,No,No,,,,No,Yes,,,,1,Yes,No,,Maybe/Not sure,,No,"No, none did",,,26-100,Neutral,Somewhat easy,-1,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",-1,,Sometimes,Often,-1,-1,,,-1,-1,-1,I don't know,1,-1,,,,,,I don't know,,N/A (not currently aware),-1,Australia,Australia,37,Male,,Executive Leadership,No,,,,No,,No,No,,"No, at none of my previous employers","No, at none of my previous employers",
2016,1312,,,0,,,,,,,,,,,,Some did,Some of them,None did,Some did,-1,No,Maybe,I don't know,Yes,-1,1,-1,Yes,,Some of them,Maybe,,Some of them,Maybe,Maybe,,Sometimes,No,Yes,,,,No,No,,,,0,No,No,,Maybe/Not sure,,No,Some did,,,6-25,Somewhat open,Very easy,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,California,Yes,1,-1,,,,,,"Yes, always",,I was aware of some,California,United States of America,United States of America,27,Male,,Front-end Developer | Back-end Developer | Executive Leadership,Yes,,,,Yes,,Yes,Yes,,Some of my previous employers,Some of my previous employers,
2016,1313,,,1,,,,,,,,,,,,"Yes, they all did",None of them,None did,None did,Not applicable to me,No,Maybe,-1,No,1,1,"No, I don't know any",-1,,"Yes, all of them",-1,,Some of them,-1,"No, I don't think they would",,Sometimes,-1,-1,,,,-1,No,,,,0,No,-1,,-1,,-1,"Yes, they all did",,,-1,Not applicable to me (I do not have a mental illness),-1,-1,,,-1,-1,,Not applicable to me,Not applicable to me,Not applicable to me,Not applicable to me,,,-1,Not applicable to me,-1,-1,-1,-1,,,,,,I don't know,,"Yes, I was aware of all of them",-1,Netherlands,Netherlands,31,Male,,Supervisor/Team Lead | Back-end Developer | Front-end Developer | One-person shop,Yes,,,,Maybe,,-1,-1,,"Yes, at all of my previous employers","Yes, at all of my previous employers",
2016,1314,,,0,,,,,,,,,,,,Some did,Some of them,Some did,Some did,-1,Yes,Maybe,Yes,Yes,-1,1,-1,Yes,,Some of them,Maybe,,Some of them,Maybe,"No, I don't think they would",,Sometimes,Yes,Yes,,,,No,Yes,,,,1,Yes,No,,"Yes, I experienced",,Yes,"Yes, they all did",,,More than 1000,Neutral,Somewhat difficult,-1,,,"Mood Disorder (Depression, Bipolar Disorder, etc) | Attention Deficit Hyperactivity Disorder",-1,,Never,Sometimes,-1,-1,,,-1,-1,California,I don't know,1,-1,,,,,,"Yes, always",,"Yes, I was aware of all of them",California,United States of America,United States of America,36,Male,,Supervisor/Team Lead | DevOps/SysAdmin,Maybe,,,,No,,Maybe,Yes,,Some of my previous employers,Some of my previous employers,
2016,1315,,,0,,,,,,,,,,,,I don't know,None of them,None did,None did,-1,Maybe,"Yes, I think it would",I don't know,No,-1,1,-1,Yes,,Some of them,Maybe,,None of them,No,Maybe,,Always,No,Yes,,,,No,Yes,,,,1,Maybe,No,,No,,-1,"No, none did",,,500-1000,Neutral,I don't know,"Mood Disorder (Depression, Bipolar Disorder, etc) | Attention Deficit Hyperactivity Disorder",,,-1,-1,,Rarely,Often,-1,-1,,,-1,-1,Florida,I don't know,0,1,,,,,,I don't know,,"Yes, I was aware of all of them",Florida,United States of America,United States of America,34,Male,,DevOps/SysAdmin | Back-end Developer,Maybe,,,,No,,Maybe,Maybe,,Some of my previous employers,Some of my previous employers,
2016,1316,,,0,,,,,,,,,,,,Some did,"Yes, all of them",Some did,Some did,-1,No,Maybe,I don't know,No,-1,1,-1,No,,Some of them,Maybe,,Some of them,Maybe,"No, I don't think they would",,Sometimes,Yes,Yes,,,,Yes,No,,,,0,No,No,,No,,-1,Some did,,,More than 1000,Somewhat not open,Somewhat difficult,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,Massachusetts,I don't know,0,0,,,,,,I don't know,,N/A (not currently aware),Massachusetts,United States of America,United States of America,31,Female,,Other,No,,,,No,,Yes,Yes,,Some of my previous employers,Some of my previous employers,
2016,1317,,,0,,,,,,,,,,,,-1,-1,-1,-1,-1,Maybe,Maybe,Yes,Yes,-1,0,-1,Yes,,-1,No,,-1,No,"No, I don't think they would",,Never,Yes,Yes,,,,No,Yes,,,,1,Maybe,No,,No,,-1,-1,,,26-100,Somewhat open,Somewhat easy,"Mood Disorder (Depression, Bipolar Disorder, etc) | Anxiety Disorder (Generalized, Social, Phobia, etc)",,,-1,-1,,Rarely,Often,-1,-1,,,-1,-1,Oregon,I don't know,1,-1,,,,,,-1,,-1,Oregon,United States of America,United States of America,30,Male,,Back-end Developer | Front-end Developer,Maybe,,,,Maybe,,Yes,Yes,,-1,-1,
2016,1318,,,0,,,,,,,,,,,,None did,None of them,None did,Some did,-1,Maybe,"Yes, I think it would",No,Yes,-1,1,-1,Yes,,Some of them,Maybe,,Some of them,No,Maybe,,Never,I don't know,Yes,,,,No,No,,,,0,Maybe,No,,Maybe/Not sure,,Maybe,Some did,,,100-500,Somewhat not open,Somewhat difficult,"Mood Disorder (Depression, Bipolar Disorder, etc)",,,-1,-1,,Sometimes,Often,-1,-1,,,-1,-1,-1,Yes,0,1,,,,,,"Yes, always",,"No, I only became aware later",-1,Canada,Canada,32,Male,,Supervisor/Team Lead,Yes,,,,No,,Maybe,Yes,,"No, at none of my previous employers","No, at none of my previous employers",
2016,1319,,,0,,,,,,,,,,,,I don't know,None of them,None did,None did,-1,Maybe,"No, I don't think it would",I don't know,I don't know,-1,1,-1,I am not sure,,I don't know,No,,None of them,No,Maybe,,Sometimes,No,Yes,,,,No,No,,,,0,Maybe,No,,No,,-1,I don't know,,,6-25,Somewhat not open,Somewhat difficult,"Anxiety Disorder (Generalized, Social, Phobia, etc) | Mood Disorder (Depression, Bipolar Disorder, etc)",,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,North Dakota,I don't know,0,1,,,,,,I don't know,,N/A (not currently aware),North Dakota,United States of America,United States of America,40,Female,,Back-end Developer | Front-end Developer,Maybe,,,,No,,No,Maybe,,"No, at none of my previous employers",Some of my previous employers,
2016,1320,,,0,,,,,,,,,,,,None did,None of them,None did,None did,-1,No,Maybe,I don't know,I don't know,-1,1,-1,No,,Some of them,Maybe,,None of them,No,"No, I don't think they would",,Sometimes,No,I don't know,,,,No,No,,,,0,No,No,,No,,-1,"No, none did",,,100-500,Not applicable to me (I do not have a mental illness),Neither easy nor difficult,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,Tennessee,I don't know,0,1,,,,,,I don't know,,I was aware of some,Tennessee,United States of America,United States of America,40,Male,,Back-end Developer,Yes,,,,Maybe,,Maybe,No,,Some of my previous employers,I don't know,
2016,1321,,,0,,,,,,,,,,,,None did,None of them,None did,None did,-1,Maybe,"Yes, I think it would",No,I don't know,-1,1,-1,I am not sure,,Some of them,No,,Some of them,No,"Yes, I think they would",,Sometimes,Yes,Yes,,,,Yes,No,,,,0,No,No,,Maybe/Not sure,,Maybe,"No, none did",,,More than 1000,Somewhat open,Neither easy nor difficult,"Anxiety Disorder (Generalized, Social, Phobia, etc) | Mood Disorder (Depression, Bipolar Disorder, etc) | Psychotic Disorder (Schizophrenia, Schizoaffective, etc)",,,-1,-1,,Sometimes,Sometimes,-1,-1,,,-1,-1,-1,I don't know,1,-1,,,,,,I don't know,,N/A (not currently aware),-1,France,France,41,Male,,Back-end Developer,Maybe,,,,Maybe,,Maybe,Yes,,Some of my previous employers,"No, at none of my previous employers",
2016,1322,,,0,,,,,,,,,,,,I don't know,Some of them,None did,None did,-1,Maybe,"Yes, I think it would",No,No,-1,1,-1,-1,,"Yes, all of them",Yes,,None of them,No,"Yes, I think they would",,Never,No,Not eligible for coverage / NA,,,,No,Yes,,,,1,Yes,No,,Maybe/Not sure,,Yes,I don't know,,,26-100,Somewhat open,Very difficult,"Anxiety Disorder (Generalized, Social, Phobia, etc) | Mood Disorder (Depression, Bipolar Disorder, etc) | Personality Disorder (Borderline, Antisocial, Paranoid, etc)",,,-1,-1,,Rarely,Often,-1,-1,,,-1,-1,-1,I don't know,0,1,,,,,,I don't know,,N/A (not currently aware),-1,United Kingdom,United Kingdom,27,Male,,DevOps/SysAdmin,Yes,,,,Maybe,,No,Maybe,,Some of my previous employers,Some of my previous employers,
2016,1323,,,0,,,,,,,,,,,,None did,None of them,None did,None did,-1,No,Maybe,I don't know,No,-1,1,-1,Yes,,Some of them,No,,None of them,No,"No, I don't think they would",,Sometimes,No,Yes,,,,No,No,,,,0,No,No,,"Yes, I observed",,-1,Some did,,,26-100,Somewhat open,Somewhat easy,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,New York,I don't know,1,-1,,,,,,I don't know,,"No, I only became aware later",New York,United States of America,United States of America,30,Male,,Supervisor/Team Lead,Maybe,,,,Maybe,,Yes,Yes,,Some of my previous employers,"Yes, at all of my previous employers",
2016,1324,,,1,,,,,,,,,,,,I don't know,None of them,None did,None did,Not applicable to me,Maybe,"Yes, I think it would",-1,I don't know,0,1,I know some,-1,,Some of them,-1,,Some of them,-1,"Yes, I think they would",,Always,-1,-1,,,,-1,No,,,,0,Maybe,-1,,"Yes, I observed",,Yes,"No, none did",,,-1,Neutral,-1,"Anxiety Disorder (Generalized, Social, Phobia, etc) | Mood Disorder (Depression, Bipolar Disorder, etc) | Substance Use Disorder | Addictive Disorder",,,-1,-1,,Not applicable to me,Not applicable to me,Not applicable to me,Not applicable to me,,,-1,Not applicable to me,-1,-1,-1,-1,,,,,,I don't know,,N/A (not currently aware),-1,Venezuela,Venezuela,29,Male,,Front-end Developer | Back-end Developer,No,,,,No,,-1,-1,,Some of my previous employers,"No, at none of my previous employers",
2016,1325,,,1,,,,,,,,,,,,I don't know,None of them,None did,Some did,Not applicable to me,No,Maybe,-1,No,0,1,"No, I don't know any",-1,,I don't know,-1,,Some of them,-1,Maybe,,Sometimes,-1,-1,,,,-1,No,,,,0,No,-1,,No,,-1,I don't know,,,-1,Somewhat not open,-1,-1,,,-1,-1,,Not applicable to me,Not applicable to me,Not applicable to me,Not applicable to me,,,-1,Not applicable to me,-1,-1,-1,-1,,,,,,"Yes, always",,N/A (not currently aware),-1,United Kingdom,United Kingdom,38,Male,,Other,No,,,,No,,-1,-1,,"No, at none of my previous employers","No, at none of my previous employers",
2016,1326,,,1,,,,,,,,,,,,I don't know,None of them,I don't know,None did,Not applicable to me,No,"No, I don't think it would",-1,No,1,1,"No, I don't know any",-1,,I don't know,-1,,Some of them,-1,"No, I don't think they would",,Sometimes,-1,-1,,,,-1,No,,,,0,No,-1,,-1,,-1,I don't know,,,-1,Not applicable to me (I do not have a mental illness),-1,-1,,,-1,-1,,Not applicable to me,Not applicable to me,Not applicable to me,Not applicable to me,,,-1,Not applicable to me,-1,-1,-1,-1,,,,,,I don't know,,N/A (not currently aware),-1,Netherlands,Netherlands,35,Male,,Supervisor/Team Lead | Back-end Developer | One-person shop,No,,,,No,,-1,-1,,"No, at none of my previous employers","No, at none of my previous employers",
2016,1327,,,0,,,,,,,,,,,,Some did,Some of them,None did,None did,-1,Yes,"Yes, I think it would",No,Yes,-1,1,-1,Yes,,I don't know,Maybe,,None of them,No,"Yes, I think they would",,Never,No,No,,,,No,Yes,,,,1,Yes,Yes,,"Yes, I experienced",,Yes,"No, none did",,,6-25,Somewhat open,Somewhat difficult,-1,,,"Anxiety Disorder (Generalized, Social, Phobia, etc) | Mood Disorder (Depression, Bipolar Disorder, etc)",-1,,Rarely,Often,-1,-1,,,-1,-1,Indiana,I don't know,0,0,,,,,,I don't know,,I was aware of some,Indiana,United States of America,United States of America,35,Female,,Supervisor/Team Lead,Yes,,,,No,,Maybe,Maybe,,Some of my previous employers,Some of my previous employers,
2016,1328,,,0,,,,,,,,,,,,None did,Some of them,Some did,None did,-1,Yes,"Yes, I think it would",I don't know,Yes,-1,1,-1,I am not sure,,"Yes, all of them",Maybe,,Some of them,Maybe,"Yes, I think they would",,Always,Yes,Yes,,,,Yes,Yes,,,,1,Yes,No,,"Yes, I observed",,Yes,"No, none did",,,More than 1000,Somewhat open,Neither easy nor difficult,-1,,,"Mood Disorder (Depression, Bipolar Disorder, etc) | Attention Deficit Hyperactivity Disorder | Post-traumatic Stress Disorder",-1,,Often,Often,-1,-1,,,-1,-1,Texas,I don't know,1,-1,,,,,,No,,"Yes, I was aware of all of them",Texas,United States of America,United States of America,29,Male,,Back-end Developer,Yes,,,,No,,No,No,,"No, at none of my previous employers",Some of my previous employers,
2016,1329,,,0,,,,,,,,,,,,None did,Some of them,None did,None did,-1,No,"Yes, I think it would",I don't know,Yes,-1,1,-1,I am not sure,,I don't know,Maybe,,Some of them,Maybe,Maybe,,Never,I don't know,Yes,,,,No,No,,,,0,Maybe,No,,No,,-1,Some did,,,100-500,Somewhat open,I don't know,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,New York,Yes,1,-1,,,,,,I don't know,,I was aware of some,New York,United States of America,United States of America,28,Male,,Front-end Developer,Maybe,,,,No,,No,Maybe,,Some of my previous employers,Some of my previous employers,
2016,1330,,,0,,,,,,,,,,,,"Yes, they all did",None of them,None did,"Yes, they all did",-1,Maybe,Maybe,Yes,I don't know,-1,1,-1,Yes,,None of them,No,,None of them,No,"Yes, I think they would",,Sometimes,I don't know,No,,,,No,Yes,,,,1,Yes,No,,No,,-1,"No, none did",,,26-100,Very open,Very easy,"Mood Disorder (Depression, Bipolar Disorder, etc)",,,-1,-1,,Rarely,Often,-1,-1,,,-1,-1,-1,Yes,0,1,,,,,,I don't know,,N/A (not currently aware),-1,Netherlands,Netherlands,27,Male,,Back-end Developer,No,,,,No,,No,Yes,,Some of my previous employers,"Yes, at all of my previous employers",
2016,1331,,,1,,,,,,,,,,,,None did,Some of them,None did,None did,No,No,Maybe,-1,No,0,1,I know some,-1,,I don't know,-1,,Some of them,-1,"No, I don't think they would",,Sometimes,-1,-1,,,,-1,No,,,,1,Yes,-1,,Maybe/Not sure,,Maybe,"No, none did",,,-1,Not applicable to me (I do not have a mental illness),-1,-1,,,-1,-1,,Not applicable to me,Not applicable to me,Not applicable to me,"Sometimes, if it comes up",,,-1,No,-1,-1,-1,-1,,,,,,I don't know,,N/A (not currently aware),-1,Poland,Poland,39,Male,,Back-end Developer,Yes,,,,Maybe,,-1,-1,,Some of my previous employers,Some of my previous employers,
2016,1332,,,0,,,,,,,,,,,,-1,-1,-1,-1,-1,No,Maybe,I don't know,No,-1,0,-1,I am not sure,,-1,No,,-1,No,Maybe,,Sometimes,I don't know,Yes,,,,No,No,,,,0,No,No,,No,,-1,-1,,,100-500,Somewhat open,Neither easy nor difficult,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,-1,I don't know,1,-1,,,,,,-1,,-1,-1,Belgium,Belgium,28,Male,,Support,Yes,,,,Maybe,,Maybe,Maybe,,-1,-1,
2016,1333,,,0,,,,,,,,,,,,None did,None of them,None did,None did,-1,No,"Yes, I think it would",No,Yes,-1,1,-1,No,,"Yes, all of them",Yes,,"Yes, all of them",Maybe,"Yes, I think they would",,Sometimes,No,I don't know,,,,No,No,,,,0,No,No,,No,,-1,I don't know,,,6-25,Not open at all,Very difficult,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,Texas,I don't know,0,1,,,,,,I don't know,,N/A (not currently aware),Texas,United States of America,United States of America,46,Male,,Executive Leadership | Supervisor/Team Lead | Back-end Developer,No,,,,No,,No,No,,"No, at none of my previous employers","No, at none of my previous employers",
2016,1334,,,0,,,,,,,,,,,,I don't know,None of them,None did,None did,-1,No,Maybe,I don't know,No,-1,1,-1,No,,Some of them,No,,Some of them,No,"No, I don't think they would",,Sometimes,I don't know,No,,,,No,Yes,,,,1,Yes,No,,No,,-1,I don't know,,,1-5,Very open,Very easy,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,-1,I don't know,1,-1,,,,,,I don't know,,N/A (not currently aware),-1,Netherlands,Netherlands,40,Male,,Front-end Developer | Back-end Developer,Yes,,,,Yes,,Yes,Yes,,"Yes, at all of my previous employers","Yes, at all of my previous employers",
2016,1335,,,0,,,,,,,,,,,,I don't know,None of them,None did,None did,-1,Maybe,Maybe,Yes,Yes,-1,1,-1,Yes,,Some of them,No,,None of them,No,"No, I don't think they would",,Always,No,Yes,,,,No,No,,,,0,Maybe,No,,No,,-1,I don't know,,,26-100,Somewhat open,Very easy,"Anxiety Disorder (Generalized, Social, Phobia, etc) | Mood Disorder (Depression, Bipolar Disorder, etc) | Attention Deficit Hyperactivity Disorder",,,-1,-1,,Not applicable to me,Sometimes,-1,-1,,,-1,-1,Tennessee,Yes,1,-1,,,,,,I don't know,,N/A (not currently aware),Tennessee,United States of America,United States of America,37,Male,,Supervisor/Team Lead | DevOps/SysAdmin | Back-end Developer,Maybe,,,,No,,Maybe,Yes,,Some of my previous employers,Some of my previous employers,
2016,1336,,,0,,,,,,,,,,,,I don't know,None of them,None did,None did,-1,No,Maybe,I don't know,Yes,-1,1,-1,-1,,None of them,No,,None of them,No,"No, I don't think they would",,Sometimes,No,No,,,,No,No,,,,0,No,No,,No,,-1,Some did,,,26-100,Somewhat open,Very easy,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,-1,I don't know,1,-1,,,,,,I don't know,,N/A (not currently aware),-1,Netherlands,Netherlands,41,Male,,Front-end Developer | Back-end Developer | DevOps/SysAdmin,Maybe,,,,No,,Maybe,Yes,,"Yes, at all of my previous employers","Yes, at all of my previous employers",
2016,1337,,,1,,,,,,,,,,,,-1,-1,-1,-1,Unsure,Yes,"No, I don't think it would",-1,I don't know,0,0,I know some,-1,,-1,-1,,-1,-1,"Yes, I think they would",,Never,-1,-1,,,,-1,No,,,,0,Yes,-1,,Maybe/Not sure,,Yes,-1,,,-1,Somewhat open,-1,-1,,,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",-1,,Not applicable to me,Not applicable to me,"No, because it would impact me negatively","No, because it would impact me negatively",,,Yes,No,-1,-1,-1,-1,,,,,,-1,,-1,-1,France,France,19,Male,,Back-end Developer,No,,,,No,,-1,-1,,-1,-1,
2016,1338,,,0,,,,,,,,,,,,Some did,None of them,None did,Some did,-1,No,Maybe,Yes,No,-1,1,-1,I am not sure,,Some of them,No,,Some of them,No,"No, I don't think they would",,Never,No,I don't know,,,,No,No,,,,0,No,No,,No,,-1,I don't know,,,6-25,Somewhat open,Somewhat easy,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,-1,No,1,-1,,,,,,No,,N/A (not currently aware),-1,Netherlands,Netherlands,38,Female,,Front-end Developer,Maybe,,,,Maybe,,Yes,Maybe,,Some of my previous employers,Some of my previous employers,
2016,1339,,,0,,,,,,,,,,,,None did,None of them,I don't know,Some did,-1,No,Maybe,No,No,-1,1,-1,I am not sure,,I don't know,Maybe,,None of them,No,Maybe,,Sometimes,I don't know,I don't know,,,,No,No,,,,0,No,No,,No,,-1,Some did,,,26-100,Neutral,Somewhat difficult,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,Maryland,I don't know,1,-1,,,,,,Sometimes,,I was aware of some,District of Columbia,United States of America,United States of America,33,Male,,Front-end Developer,Yes,,,,No,,No,No,,Some of my previous employers,Some of my previous employers,
2016,1340,,,0,,,,,,,,,,,,Some did,None of them,Some did,Some did,-1,Yes,Maybe,Yes,Yes,-1,1,-1,Yes,,Some of them,No,,Some of them,No,"No, I don't think they would",,Always,Yes,Yes,,,,No,Yes,,,,1,Yes,No,,No,,-1,Some did,,,26-100,Very open,Very easy,-1,,,"Anxiety Disorder (Generalized, Social, Phobia, etc) | Mood Disorder (Depression, Bipolar Disorder, etc)",-1,,Rarely,Sometimes,-1,-1,,,-1,-1,Wisconsin,Yes,1,-1,,,,,,"Yes, always",,I was aware of some,Tennessee,United States of America,United States of America,33,Male,,Supervisor/Team Lead | Dev Evangelist/Advocate | Back-end Developer,Yes,,,,Maybe,,Maybe,Yes,,Some of my previous employers,Some of my previous employers,
2016,1341,,,0,,,,,,,,,,,,I don't know,None of them,None did,None did,-1,No,Maybe,I don't know,No,-1,1,-1,Yes,,I don't know,No,,None of them,No,Maybe,,Never,I don't know,Yes,,,,No,No,,,,0,No,No,,No,,-1,"No, none did",,,1-5,Somewhat open,I don't know,-1,,,-1,-1,,Not applicable to me,Not applicable to me,-1,-1,,,-1,-1,-1,Yes,1,-1,,,,,,I don't know,,N/A (not currently aware),-1,United Kingdom,United Kingdom,21,Male,,Back-end Developer | DevOps/SysAdmin,No,,,,No,,Maybe,Yes,,Some of my previous employers,Some of my previous employers,
2016,1342,,,0,,,,,,,,,,,,None did,Some of them,None did,None did,-1,Yes,Maybe,I don't know,Yes,-1,1,-1,No,,"Yes, all of them",Maybe,,"Yes, all of them",Maybe,Maybe,,Never,No,No,,,,No,No,,,,0,Yes,Yes,,"Yes, I experienced",,Yes,Some did,,,1-5,Somewhat not open,Very difficult,-1,,,"Anxiety Disorder (Generalized, Social, Phobia, etc) | Mood Disorder (Depression, Bipolar Disorder, etc) | Personality Disorder (Borderline, Antisocial, Paranoid, etc)",-1,,Often,Often,-1,-1,,,-1,-1,-1,I don't know,1,-1,,,,,,No,,I was aware of some,-1,Brazil,Brazil,36,Male,,Back-end Developer,No,,,,No,,No,No,,"No, at none of my previous employers","No, at none of my previous employers",
